timestamp,acc_x,acc_y,acc_z,label
0.94,-0.11442662132911255,-0.09097255102964094,0.03349140987633137,1.0
0.95,-0.09967928497361543,0.034731281157685485,-0.16777461853378195,1.0
0.96,0.13241386805311717,0.021928113083123972,-0.003901376675480628,1.0
0.97,0.04310443713257977,-0.1838765536440268,0.022664676250765237,1.0
0.98,-0.11362385007455916,-0.011652308777632868,0.1849801111857023,1.0
0.99,0.023703112999586603,-0.05627278719667434,0.06850862109744682,1.0
1.0,0.13968730671541638,0.06448756507926258,0.07758858904019239,1.0
1.01,0.12327442047900018,-0.295337093075585,-0.061936317971257045,1.0
1.02,0.008367387259998846,-0.052540357320270833,-0.30779544135275894,1.0
1.03,-0.15880510246742724,-0.00941347714188727,-0.1694292478034547,1.0
1.04,0.03259525792967554,0.0816077858330366,0.010252737547320733,1.0
1.05,0.03268871669167396,0.12726105891290423,-0.03260195058874976,1.0
1.06,-0.18919887765341775,-0.12310845691304362,0.5206786184788539,0.0
1.07,0.05295406347686447,-0.1806974787322571,0.35950905399412,0.0
1.08,0.18084306566424824,0.03455412028448563,0.6778101117975689,0.0
1.09,-0.3658465684511299,-0.3591118719476957,0.33489385882574857,0.0
1.1,0.16910656449141817,-0.07685766181713453,0.8732926513899862,0.0
1.11,0.3407798664864308,-0.12371863806708697,0.7130244948645263,0.0
1.12,0.37959297695113126,0.3775831449027844,0.37372965216484383,0.0
1.13,0.22661738273439136,0.07032587655201754,0.16998726799344327,0.0
1.14,-0.012477104799191627,-0.2713470250775757,0.7957880487723545,0.0
1.15,-0.14311147019066528,0.07343806133108675,0.5641292998042944,0.0
1.16,0.2991735368158182,-0.07269239218185583,0.6306816012399434,0.0
1.17,0.2904813068869298,0.12853883800769347,0.630065497986357,0.0
1.18,-0.023770391338548986,-0.3713591222593553,0.3578411157310809,0.0
1.19,0.04598325854343701,-0.05525993827620852,0.9152515390439782,0.0
1.2,-0.0349689543293796,-0.08591762690074228,-0.16641904667026275,0.0
1.21,0.024220190417228685,0.06390851681155994,0.8061079982239329,0.0
1.22,0.14046338580000117,-0.14982009375411984,0.8768768062400469,0.0
1.23,-0.07328550614506578,-0.010324950318468409,0.005249646242757061,0.0
1.24,-0.08385163065619285,-0.4459222425149655,0.6772499728766028,0.0
1.25,-0.12777472722601374,-0.04320459519948801,0.744565106862914,0.0
1.26,0.22637614752549987,-0.32594389133991547,0.7954868317751276,0.0
1.27,0.0003890754292581321,0.11893703240109894,0.3234711282310535,0.0
1.28,-0.23859165153699713,-0.0826921894570018,0.7299963366119555,0.0
1.29,-0.02174251039198631,0.32107600496212696,0.9478443839274711,0.0
1.3,-0.13260691379609976,0.09882780983515582,0.4793320074785359,0.0
1.31,0.44697663289677225,-0.2101249869104585,0.24932781821909544,0.0
1.32,0.11021206425357932,0.034323432669519115,0.46706640611098255,0.0
1.33,0.15620286588457133,0.3070216528953053,0.49028805373497775,0.0
1.34,-0.20962495369631065,0.06632451835139604,-0.004904026513551946,1.0
1.35,-0.03382624634024401,-0.09740403086416788,0.011993489501869617,1.0
1.36,0.063388990739626,0.1033717550324368,-0.01579357385557879,1.0
1.37,-0.014681300286178629,0.1313812867396877,-0.0489860032622684,1.0
1.38,-0.15545236681235622,-0.022273754656954907,0.13838713977907108,1.0
1.39,-0.07321983550547202,-0.036056389441524936,0.08251297414931479,1.0
1.4,0.0021882704899253043,0.11728824600090955,0.1624467120002786,1.0
1.41,0.01602832895118854,-0.12143149579796927,0.006446971131505674,1.0
1.42,6.66675197988631e-05,0.11759592928575541,-0.12344189697939477,1.0
1.43,0.15834445906937272,0.1540309049512507,-0.08898808396122368,1.0
1.44,-0.15348443123102679,0.14555548360962747,-0.02448252839959217,1.0
1.45,0.10758936768508408,-0.07122418108959028,-0.23005726789664047,1.0
1.46,0.046477684492641516,-0.013909292708201654,-0.28575998389029483,1.0
1.47,-0.005421764696924791,0.10558866769401981,-0.5007944505650119,1.0
1.48,0.02073256022533386,-0.01809061403127786,-0.1757475151913177,1.0
1.49,0.07743273009221603,-0.02901538396646816,-0.35389725720865994,1.0
1.5,0.13014907365447864,0.15382958015845427,-0.6654448887476812,1.0
1.51,0.14107303148749617,-0.09828954214241681,-0.9693719403959271,1.0
1.52,0.20820031430442273,0.23819502174550275,-1.037877083413917,1.0
1.53,0.4058927817810619,0.13331093638247432,-1.222873448765551,1.0
1.54,0.26224334387780596,0.2681788175712022,-1.6126487658837576,1.0
1.55,0.42100474873834615,0.2783243730082695,-1.7283326084164408,1.0
1.56,0.4669941878520913,0.22827681904930502,-1.837837674318278,1.0
1.57,0.47067499455055006,0.38222356377285155,-1.924044054828776,1.0
1.58,0.5853106048707091,0.14768403769274022,-2.064425565121736,1.0
1.59,0.4843774585419565,0.3584028912182443,-1.839890480343713,1.0
1.6,0.6047138634083231,0.3572100821492967,-1.94497234438746,1.0
1.61,0.6398503816408044,0.36348381915784755,-1.8115553609928507,1.0
1.62,0.41594200308623774,0.2204312437200019,-1.621841233656509,1.0
1.63,0.3312947247912433,0.1272332627129911,-1.4678728321291932,1.0
1.64,0.49655827966752936,0.371395057513553,-1.2887609933405804,1.0
1.65,0.41327447401410145,0.17613027164299894,-1.011700865021051,1.0
1.66,0.23319933904854281,0.079592657805201,-0.9887785810670481,1.0
1.67,0.11029122379156517,0.20444873384134984,-0.5559676612697255,1.0
1.68,0.3076628880981742,0.19372918957691182,-0.3493134389422181,1.0
1.69,-0.0783653902632935,0.18943041464655302,-0.4351460193002193,1.0
1.7,0.05406762777815604,0.07598827794628982,-0.30320799561780226,1.0
1.71,-0.02186672240156613,0.17930203212931325,-0.048055041981672146,1.0
1.72,0.08623536640301867,0.13437391614373909,-0.056569250251048,1.0
1.73,-0.09201248265156396,0.05955552528164281,0.07333341182001382,1.0
1.74,-0.020152956734827,-0.11730907005529084,-0.12016542547871253,1.0
1.75,0.13711258791394793,-0.12567174761436473,-0.012676450092748792,1.0
1.76,0.11293129234943733,0.0573613023781246,-0.009450496517442746,1.0
1.77,0.019640281845462442,-0.0061525735079670145,0.03698558145082559,1.0
1.78,0.16563259971824598,-0.005121278738332159,0.043946735298742455,1.0
1.79,-0.12179203952585302,-0.18086185610391942,0.009544990801380882,1.0
1.8,0.02746099615325867,0.03672099531948751,-0.009436345613963566,1.0
1.81,0.01805078295797969,0.2563724103205261,-0.20071323475057581,1.0
1.82,-0.10776877489754652,-0.05750103256349483,-0.10466949839726061,1.0
1.83,0.05504026086133966,-0.07447394590175607,-0.11942466513750603,1.0
1.84,-0.10352814864471455,-0.14306922254544396,-0.4056660005035758,1.0
1.85,0.15909061455932919,0.18889297502894287,-0.4954287602680597,1.0
1.86,0.10542480957741142,0.03696417334637516,-0.48195325637215064,1.0
1.87,0.305582143239714,0.16903908213219584,-0.655497983812269,1.0
1.88,0.12637065179323215,0.12391824052737513,-0.7674369320441543,1.0
1.89,0.3849175888200852,-0.0219551748038673,-1.0711154443144097,1.0
1.9,0.2794875835810842,0.11825602221220727,-1.2831656413863028,1.0
1.91,0.44275508366722416,0.13264235576864059,-1.5174834204447027,1.0
1.92,0.2840646741138278,0.27317201154010806,-1.7781707802008753,1.0
1.93,0.4256156975118322,0.34660173790573634,-1.736349471412858,1.0
1.94,0.5305897057742479,0.2225835217743428,-1.7878455045460002,1.0
1.95,0.5084048387794946,0.22324669931295726,-1.8609297600838357,1.0
1.96,0.4945565222158847,0.33763073806458865,-2.13819102024499,1.0
1.97,0.4519450494108866,0.42062291883236336,-1.888412108237264,1.0
1.98,0.3864383422893434,0.2354724946682602,-1.9148365569618677,1.0
1.99,0.5079447997816255,0.1410464524909492,-1.5102825403274027,1.0
2.0,0.18597313552431333,0.28383163581528525,-1.5290811214515363,1.0
2.01,0.19679087772998294,0.2988236074261188,-1.1272219002734563,1.0
2.02,0.25399418419875963,0.17834616791957542,-0.9917799001576644,1.0
2.03,0.21734411809284124,0.2299189932664542,-1.0294397183999904,1.0
2.04,0.17067539190041953,0.21888194202951994,-0.7833329888000469,1.0
2.05,0.0994468150259823,-0.060919273512017064,-0.5438041695157717,1.0
2.06,0.1351313339585146,-0.005108678973979208,-0.17956029703354948,1.0
2.07,0.1140269015321384,-0.04352341577448964,-0.22420328678275825,1.0
2.08,0.26304211187248344,-0.0033514398296405276,-0.14547989430524896,1.0
2.09,0.03394726922990622,-0.1297303571975691,-0.12451163582035041,1.0
2.1,0.12965511586736,0.16610397960889145,-0.07488902866938521,1.0
2.11,0.17674738840422097,0.07231953629668395,-0.12548090141162996,1.0
2.12,0.11224317648968912,-0.1790391480719251,-0.10211222194665096,1.0
2.13,-0.025763073618297945,-0.001596001442583823,-0.025403037259348442,1.0
2.14,-0.10390306692828814,-0.08727506044015368,0.04823490704988874,1.0
2.15,0.10701446790977666,-0.08951459264829534,-0.17652483983369477,1.0
2.16,-0.004700371692729665,0.2678886947703584,-0.08637213886871928,1.0
2.17,0.030799908084627146,0.020335443293984196,0.03271661692498833,1.0
2.18,-0.01405185415466967,-0.04337440012158336,-0.12497857625423654,1.0
2.19,0.28202108798894826,-0.18632779349988185,-0.09711714771487777,1.0
2.2,0.027389310465105857,0.04221691933503919,-0.16466801069921638,1.0
2.21,0.2193461321626983,0.3533662115699466,-0.31173755894573163,0.0
2.22,-0.2522379469102696,-0.12470207389250526,0.20096267174489063,0.0
2.23,0.013292775574853866,0.08824555645979473,-0.10048346254141549,0.0
2.24,0.19748819885544183,-0.10744569034235572,0.7826562298609836,0.0
2.25,0.13198656100088405,-0.05272923678078695,1.0517568775042556,0.0
2.26,-0.0447657423514125,-0.036755715692476064,1.0012287125112964,0.0
2.27,0.09809312309085198,-0.07185384366830605,0.824782332596765,0.0
2.28,-0.028852898776004988,-0.15133242718827267,0.6002044333474307,0.0
2.29,0.020286087266613732,-0.24388006084622005,0.3240223507442369,0.0
2.3,-0.1431928098289914,0.38044406236037454,0.600802584519023,0.0
2.31,0.2719769067411237,0.1265841619711663,0.9884835440407815,0.0
2.32,0.21123157856740923,0.10364175064365025,0.727466162150472,0.0
2.33,0.2662193632282298,0.02212506563760756,0.6675491737926854,0.0
2.34,0.18692891378147342,-0.20289613327701506,-0.22133126056357333,0.0
2.35,0.07061808040041499,0.08584166609900296,0.8139045435669695,0.0
2.36,0.18550568317595292,-0.04466484236789201,0.30573666761255447,0.0
2.37,0.23496941250142026,0.19951710512954582,0.013054243239470131,0.0
2.38,0.16078490296714648,0.40513537295798563,0.4718998473633719,0.0
2.39,0.25427514802536505,0.16484773393377372,0.12351665391444741,0.0
2.4,-0.09534311729745149,0.20771107249635037,0.4720017979492377,0.0
2.41,0.279998572284942,-0.06301809132044363,0.3783988508947345,0.0
2.42,0.2065223595893075,-0.24143539889778617,0.2537817622817756,0.0
2.43,0.05651863438865545,-0.0195438911092971,0.605143118672923,0.0
2.44,-0.2640758939120423,-0.29357381259800325,0.817850988543593,0.0
2.45,-0.029255199953330577,0.3152107418864604,0.7577275081138339,0.0
2.46,-0.02847412882227456,-0.18200770309746003,0.4087173079456129,0.0
2.47,-0.38280605197856393,0.04809576761948417,1.4860561023965426,0.0
2.48,-0.43942805391207873,0.12389221157943729,0.9944589250829284,0.0
2.49,0.16034610472496577,0.10086397700097259,0.8295429392119237,0.0
2.5,0.015040972008499236,0.26859846320215275,0.27035251380751785,0.0
2.51,0.0024546985827935543,0.17021756753356204,0.746353031261906,0.0
2.52,0.30948673578356767,0.2302370011309737,0.24790021903618248,0.0
2.53,0.18532123943865791,0.05080760177620619,0.543451805496952,0.0
2.54,0.04763525112605269,0.23042341646758457,0.6320753083771415,0.0
2.55,-0.29824502595006086,-0.3434629467976726,-0.18019555588401906,0.0
2.56,0.2201928199709045,-0.11723938631977043,0.33699328921437266,0.0
2.57,0.13716394338240862,0.06241459086114159,0.48983640753076485,0.0
2.58,0.25945364036625057,-0.10556756581551237,0.69826520511333,0.0
2.59,-0.00866936158829261,-0.1369500990220251,-0.10201127357901285,0.0
2.6,-0.12736704341888633,0.2690505462423735,0.2521965264826411,0.0
2.61,0.022700208996787027,0.04986360290800403,0.21247277274924842,0.0
2.62,0.1256250769947776,-0.26793371956581474,0.634988648685492,0.0
2.63,0.13975615129103955,-0.023528767848315934,0.6528799695732794,0.0
2.64,-0.06183716533940076,-0.24538904775895456,0.45946478403892943,0.0
2.65,-0.003350921244903639,-0.005508726420860079,0.37577115813633677,0.0
2.66,-0.021152366598003226,-0.023012867022203898,0.8810855377852806,0.0
2.67,-0.06995538862121901,-0.23359021430607352,0.49136590648121714,0.0
2.68,0.18271895568908422,-0.21160899758045942,0.31247662672221377,0.0
2.69,-0.14418927125119949,-0.08232765528551672,0.7725021989372327,0.0
2.7,0.043258495884133996,-0.0258972609446433,0.6313786213439189,0.0
2.71,-0.014900014003062909,-0.018989720752029485,-0.1337720755741565,0.0
2.72,-0.36694568799875443,0.29434369974329866,0.11347554398759267,0.0
2.73,-0.28326993120230276,0.15377050298817996,0.503911536634485,0.0
2.74,0.1860414392016879,0.19664430226819737,0.7064576490358798,0.0
2.75,-0.026111053380001616,0.10849532464170551,0.5182395967883713,0.0
2.76,0.14436880681437397,-0.08981428730013234,0.8101712832614489,0.0
2.77,0.07304438495346376,-0.043726211429571865,0.29031449742007764,0.0
2.78,0.3505967295527434,0.19721325041487872,0.2629026487399504,0.0
2.79,-0.16371485751718762,-0.1073459129731077,0.31549765640047145,0.0
2.8,0.2287803963315983,0.198535355178174,0.107627592657498,0.0
2.81,-0.008273548823819596,0.10161984657764092,0.2605971543768706,0.0
2.82,-0.13819284706774854,-0.10717874669330546,0.4557040484150194,0.0
2.83,-0.13169208829764642,-0.21215800366527238,1.1018541745961876,0.0
2.84,0.17963492264548184,0.14713295495708875,0.7183781911581998,0.0
2.85,-0.01678186914702078,0.05415953414111853,1.1159740165005898,0.0
2.86,0.2922643439540435,-0.25799071935151285,0.5075760349254612,0.0
2.87,-0.26127600540739143,0.1865369070320501,0.7858375830034606,0.0
2.88,-0.007301796050459133,0.35655715816890887,0.17149987158726732,0.0
2.89,0.12404681598514644,0.22059292901353356,1.0331904962166434,0.0
2.9,0.0656897897654637,-0.06346539723400733,0.5338653512347652,0.0
2.91,-0.03615867208702588,-0.2799904001833339,0.3425264233350913,0.0
2.92,0.3014992620769272,-0.3318438272201911,0.22757826594027664,0.0
2.93,-0.006123717411982684,-0.17529952189778675,0.8887490948224938,0.0
2.94,-0.02324132216093611,0.2888248628056429,0.6338458298979366,0.0
2.95,-0.12332528108184622,-0.19160674106731992,0.27994099536936845,0.0
2.96,0.05158354116765085,0.24831200579059592,0.5892256995106102,0.0
2.97,0.023963230691851217,-0.06394759988039357,0.19941756013768283,0.0
2.98,0.08223959730566893,0.0673394375147377,0.5752623417495187,0.0
2.99,-0.19945219412496268,-0.2772396356035844,0.8082500391971706,0.0
3.0,-0.034039288450601245,0.31086953760878355,0.2985792341289749,0.0
3.01,-0.15866184894472532,0.22978267488449103,0.6229317620557894,0.0
3.02,-0.0198606617102645,-0.054287145571189604,0.6917789673973789,0.0
3.03,-0.016167777565152818,-0.1024548138862148,0.18772651206053237,0.0
3.04,0.1551661318714811,-0.27064671526305994,0.5667830977217393,0.0
3.05,-0.17544793972844266,0.052330977063669765,0.4491462096002542,0.0
3.06,0.059720421663238765,0.19440435422391886,1.0293482933735878,0.0
3.07,0.10985259774177761,0.1318035102226829,0.6880968822368466,0.0
3.08,0.07705473096323417,0.25480573863928946,0.893184277184323,0.0
3.09,-0.15048886795486305,-0.0837639154547816,1.0208801369128129,0.0
3.1,0.28458583551551814,0.10522256701440864,0.3337337569343275,0.0
3.11,0.10759938524642075,0.014727407335516385,0.6574788928985059,0.0
3.12,-0.25785160526754386,-0.008958694936990587,0.1069153120799346,0.0
3.13,0.20640026580988036,0.0964954951840135,0.24560572933698588,0.0
3.14,-0.01436513242894292,-0.2130223179280143,0.8467276323593531,0.0
3.15,-0.07750027841724345,0.05011130092741898,0.45924502970296033,0.0
3.16,0.29795830559488456,0.12353831124279108,0.6683735846106335,0.0
3.17,0.09266470761108975,0.01565111914415256,0.45431084631124996,0.0
3.18,-0.08204686466454784,0.09330946112260928,0.8982623183104322,0.0
3.19,0.05425862609525918,0.3909455557917524,0.4058997226689694,0.0
3.2,0.39574895365719454,0.05901258397637935,0.30267522417333215,0.0
3.21,-0.2027732402862139,-0.06385261662563402,0.9172803666618596,0.0
3.22,0.1445037885163589,0.2272127073189577,0.6198245457828356,0.0
3.23,0.3548128269693719,-0.21803715625698028,0.49855881102122357,0.0
3.24,0.2023604658003901,0.18272528611917657,0.47132748469388663,0.0
3.25,-0.20326801224208732,-0.11031004992921441,0.722312094281267,0.0
3.26,-0.09395495893566937,0.17448648349087137,0.5732450131353325,0.0
3.27,-0.20096098393727974,0.12859407611306758,0.35715418437930446,0.0
3.28,0.2750370826002305,-0.15197974932664735,0.727439299050524,0.0
3.29,-0.21984203132470076,0.16391867292919188,0.14384155097856682,0.0
3.3,-0.00622316779513949,-0.4775284099574922,0.7651525113760516,0.0
3.31,0.2356142659552182,0.35154026385506254,0.38630800116404407,0.0
3.32,0.009246279572098118,-0.19257615564361835,0.5024402656090593,0.0
3.33,-0.4337428475449432,-0.014504771589554209,0.6131646322283256,0.0
3.34,0.4169336246320848,-0.1267481684908811,0.08136033551615826,0.0
3.35,0.17583229696433222,-0.007089047603701527,0.1551775348806773,0.0
3.36,-0.12540153165060558,0.19490201740963278,0.9166975253596068,0.0
3.37,-0.09412398616085856,0.18333970167443073,0.4098627708475798,0.0
3.38,-0.10181861284132993,-0.38451481292044926,-0.052718083587194556,0.0
3.39,0.11147959569197102,0.20491358116768424,0.6327499216532757,0.0
3.4,-0.2848829491753572,0.01919976070722838,0.6176279010540057,0.0
3.41,-0.012710445520339043,0.2237639861300695,0.19112979024221882,0.0
3.42,-0.04512716700164484,0.06217373783426038,0.8126922767965554,0.0
3.43,-0.035297902027291016,0.28287301695755335,0.040057543866362955,0.0
3.44,-0.216794084960943,-0.13584318171627116,0.23939310367849678,0.0
3.45,0.11711399636649636,0.19060173974951328,0.8636717699749062,0.0
3.46,0.27403998004320246,0.1287690167963563,0.13654451027301975,0.0
3.47,-0.3380772604255632,0.1920473148718581,0.3976394532827515,0.0
3.48,-0.3150444861805337,-0.15570456072523486,0.607464279192122,0.0
3.49,0.2417506282769261,-0.014768557091465767,0.498441111611041,0.0
3.5,-0.3318739281237837,0.08103500097130954,0.2075645454831669,0.0
3.51,-0.1905305159593098,0.12928012393282307,-0.17280103795776786,0.0
3.52,-0.08814053454839058,0.12465625498484448,0.4146760128799437,0.0
3.53,0.3070815193490781,-0.18695739903878497,0.47325259636572614,0.0
3.54,0.19228164459245736,-0.36053653727377905,0.14045786589842607,0.0
3.55,-0.015923091190501528,-0.32094323483094167,0.3983473421903656,0.0
3.56,0.1258637037066712,-0.05039936769731031,0.7774322647047152,0.0
3.57,-0.36141161684381135,-0.0874055151869344,0.446669245827929,0.0
3.58,-0.12369995405779817,0.24069960889337694,0.31699338481180606,0.0
3.59,0.23785492675205597,0.258808963006634,0.15332136816028435,0.0
3.6,0.25561739333714134,0.14052659197470985,0.5067336594851638,0.0
3.61,-0.1404666023320826,0.17781720752941388,0.859274588435956,0.0
3.62,-0.0877599494398919,0.030123259280154205,0.40231810102761334,0.0
3.63,-0.024916955780037654,0.03618109331538961,0.7362167024247208,0.0
3.64,-0.030686367458260505,0.0012395225577359955,0.11632050872449073,0.0
3.65,0.261942092355035,-0.005772171888933152,0.48405396278765533,0.0
3.66,0.22375048897691446,-0.23069139354753532,1.0652386381374812,0.0
3.67,0.13849479225383104,0.02446871672247876,0.8538655359974893,0.0
3.68,0.18903396633683398,0.19078592472010472,0.18983053976313843,0.0
3.69,0.18636552000746454,-0.055146232547451816,0.499238488343809,0.0
3.7,-0.06172696467273006,0.2531845105644537,0.7831556829380946,0.0
3.71,-0.05401418820100804,-0.04622760074933464,0.4806793179032428,0.0
3.72,-0.09794637902353236,0.14347131753109676,0.5587471994853359,0.0
3.73,0.06339827675098865,0.023162670046873553,0.19518807519768322,0.0
3.74,0.04930259391952387,-0.174681224540138,0.34814824858315285,0.0
3.75,0.005896192473427791,-0.220379108660125,0.516594079387335,0.0
3.76,0.2238552200278997,-0.10395723851684482,0.5185637468644305,0.0
3.77,-0.15093828771607376,0.2565093777476854,0.9551570027321856,0.0
3.78,0.3481649784802882,-0.08807260848881429,0.49302555363490036,0.0
3.79,-0.0032427765592101497,-0.05093976051053674,0.5596900468912843,0.0
3.8,0.2782459535306125,0.09630443926932236,0.9928119488641093,0.0
3.81,-0.3173740933975786,0.158165894395227,0.2161755600217391,0.0
3.82,0.012676130311659876,-0.3490693249847073,1.1051122251233112,0.0
3.83,-0.13511315434926227,0.18775533972902447,0.3900705029666087,0.0
3.84,0.1430971125714636,0.3180473765556235,0.22081308338542033,0.0
3.85,-0.1802846212722273,-0.06533892576170848,0.9573853167987391,0.0
3.86,0.22263055644590232,-0.22383312675345945,0.5501710815301745,0.0
